2,39,2,1
2,40,1,1
2,41,1,0
2,42,2,1
2,43,2,1
2,44,2,1
2,45,2,0
2,46,2,1
2,47,2,0
2,48,2,0
2,49,2,0
2,50,1,1
2,51,1,0
2,52,1,1
2,53,1,0
2,54,1,0
2,55,1,0
2,56,1,1
2,57,1,0
2,58,1,1
2,59,1,1
2,60,1,0
2,61,1,1
2,62,1,1
2,63,1,0
2,64,1,0
2,65,1,0
2,66,1,1
2,67,2,0
2,68,1,0
2,69,2,1
2,70,2,0
2,71,2,0
2,72,2,0
2,73,2,0
2,74,1,0
2,75,2,1
2,76,2,0
2,77,1,1
2,78,1,1
2,79,1,0
2,80,2,1
2,81,2,1
2,82,2,0
2,83,1,0
2,84,2,1
2,85,2,1
2,86,2,0
2,87,1,0
2,88,1,1
2,89,1,0
2,90,2,0
2,91,1,0
2,92,1,0
2,93,2,0
2,94,2,0
2,95,2,1
2,96,1,0
2,97,2,0
2,98,2,0
2,99,2,0
2,100,2,0
2,101,1,0
2,102,2,0
2,103,2,0
2,104,2,0
2,105,1,0
2,106,2,1
2,107,2,0
2,108,2,0
2,109,1,1
2,110,1,0
2,111,1,1
2,112,1,0
2,113,2,0
2,114,2,0
2,115,2,0
2,116,2,0
2,117,2,0
2,118,1,0
2,119,2,1
2,120,2,0
2,121,1,0
2,122,1,1
2,123,1,1
2,124,2,0
2,125,1,1
2,126,1,1
2,127,1,0
2,128,2,0
2,129,1,1
2,130,1,0
2,131,1,0
2,132,2,1
2,133,2,0
2,134,2,0
2,135,1,0
2,136,2,0
2,137,1,1
2,138,1,1
2,139,1,1
2,140,2,1
2,141,1,1
2,142,1,1
2,143,1,1
2,144,1,1
2,145,2,0
2,146,1,1
2,147,2,0
2,148,1,0
2,149,1,0
2,150,1,1
2,151,1,1
2,152,1,1
2,153,1,0
2,154,2,0
2,155,1,1
2,156,2,1
2,157,1,1
2,158,1,0
2,159,1,0
2,160,2,0
2,161,2,0
2,162,1,1
2,163,1,1
2,164,1,1
2,165,1,1
2,166,1,1
2,167,1,1
2,168,1,0
2,169,1,1
2,170,1,0
2,171,1,1
2,172,1,0
2,173,2,0
2,174,1,0
2,175,1,1
2,176,2,1
2,177,2,1
2,178,1,0
2,179,2,0
2,180,2,1
2,181,1,0
2,182,2,1
2,183,2,0
2,184,2,0
2,185,1,0
2,186,1,0
2,187,1,1
2,188,1,0
2,189,1,0
2,190,2,0
2,191,1,0
2,192,2,1
2,193,2,1
2,194,2,1
2,195,2,0
2,196,2,0
2,197,2,0
2,198,1,0
2,199,2,1
2,200,1,1
3,1,1,0
3,2,2,1
3,3,1,1
3,4,1,0
3,5,2,1
3,6,2,0
3,7,1,0
3,8,2,0
3,9,2,0
3,10,1,0
3,11,1,1
3,12,1,1
3,13,1,1
3,14,2,1
3,15,1,0
3,16,2,0
3,17,1,1
3,18,1,0
3,19,2,1
3,20,1,1
3,21,2,0
3,22,1,1
3,23,2,1
3,24,1,1
3,25,2,1
3,26,1,1
3,27,1,0
3,28,1,0
3,29,2,1
3,30,1,0
3,31,2,0
3,32,1,1
3,33,1,0
3,34,2,0
3,35,1,1
3,36,2,1
3,37,1,0
3,38,1,0
3,39,2,1
3,40,2,1
3,41,2,0
3,42,2,0
3,43,2,1
3,44,1,0
3,45,1,0
3,46,1,1
3,47,1,1
3,48,2,1
3,49,2,1
3,50,1,1
3,51,2,1
3,52,1,1
3,53,1,0
3,54,2,1
3,55,2,1
3,56,2,1
3,57,1,1
3,58,1,0
3,59,2,0
3,60,1,0
3,61,2,1
3,62,1,0
3,63,1,0
3,64,2,0
3,65,1,0
3,66,2,1
3,67,1,0
3,68,2,0
3,69,1,1
3,70,1,1
3,71,2,0
3,72,2,0
3,73,2,1
3,74,2,0
3,75,1,1
3,76,1,0
3,77,2,0
3,78,2,1
3,79,1,0
3,80,2,0
3,81,1,0
3,82,1,1
3,83,2,1
3,84,1,0
3,85,1,0
3,86,2,0
3,87,2,1
3,88,2,1
3,89,1,0
3,90,1,0
3,91,2,1
3,92,1,0
3,93,2,1
3,94,1,1
3,95,2,0
3,96,1,0
3,97,1,0
3,98,1,0
3,99,2,1
3,100,2,1
3,101,2,0
3,102,2,0
3,103,1,0
3,104,2,0
3,105,2,0
3,106,2,0
3,107,1,1
3,108,1,1
3,109,2,1
3,110,1,0
3,111,2,0
3,112,1,1
3,113,1,1
3,114,2,1
3,115,2,1
3,116,2,0
3,117,1,0
3,118,2,0
3,119,1,1
3,120,2,0
3,121,1,0
3,122,2,1
3,123,1,0
3,124,1,0
3,125,2,1
3,126,1,1
3,127,1,0
3,128,2,1
3,129,2,1
3,130,2,0
3,131,1,0
3,132,1,1
3,133,2,0
3,134,1,1
3,135,1,1
3,136,1,1
3,137,2,0
3,138,2,1
3,139,1,1
3,140,2,0
3,141,1,1
3,142,1,0
3,143,1,0
3,144,2,0
3,145,1,1
3,146,2,0
3,147,2,1
3,148,2,0
3,149,2,0
3,150,2,0
3,151,1,1
3,152,2,0
3,153,2,0
3,154,2,1
3,155,1,1
3,156,2,0
3,157,1,0
3,158,2,0
3,159,2,1
3,160,2,0
3,161,1,1
3,162,1,0
3,163,1,0
3,164,2,1
3,165,1,1
3,166,2,0
3,167,1,1
3,168,1,1
3,169,1,0
3,170,2,0
3,171,2,0
3,172,1,1
3,173,2,0
3,174,1,0
3,175,1,0
3,176,1,0
3,177,2,0
3,178,1,1
3,179,1,0
3,180,1,1
3,181,2,0
3,182,1,0
3,183,2,0
3,184,2,0
3,185,2,0
3,186,2,0
3,187,2,0
3,188,2,0
3,189,2,0
3,190,1,0
3,191,1,0
3,192,1,0
3,193,1,1
3,194,1,1
3,195,2,0
3,196,2,0
3,197,2,1
3,198,2,1
3,199,2,1
3,200,2,1
4,1,1,0
4,2,1,1
4,3,1,0
4,4,1,0
4,5,2,1
4,6,2,1
4,7,1,0
4,8,2,0
4,9,2,0
4,10,1,0
4,11,2,0
4,12,1,1
4,13,2,1
4,14,2,0
4,15,1,0
4,16,1,1
4,17,2,1
4,18,1,0
4,19,2,0
4,20,1,1
4,21,1,0
4,22,1,1
4,23,2,1
4,24,1,1
4,25,2,1
4,26,2,1
4,27,1,1
4,28,1,0
4,29,2,0
4,30,1,0
4,31,2,1
4,32,1,1
4,33,2,1
4,34,2,1
4,35,2,0
4,36,2,0
4,37,2,0
4,38,2,1
4,39,2,1
4,40,2,1
4,41,2,1
4,42,1,1
4,43,2,1
4,44,2,1
4,45,1,1
4,46,2,0
4,47,2,0
4,48,2,0
4,49,2,0
4,50,1,0
4,51,1,0
4,52,1,0
4,53,2,0
4,54,2,1
4,55,1,0
4,56,2,1
4,57,2,1
4,58,1,0
4,59,1,1
4,60,2,1
4,61,2,0
4,62,1,1
4,63,1,0
4,64,2,0
4,65,1,0
4,66,2,0
4,67,2,1
4,68,2,0
4,69,1,0
4,70,2,0
4,71,1,0
4,72,2,0
4,73,2,0
4,74,1,0
4,75,2,0
4,76,2,1
4,77,2,1
4,78,1,0
4,79,2,0
4,80,2,0
4,81,2,1
4,82,1,0
4,83,2,1
4,84,1,0
4,85,2,0
4,86,1,0
4,87,2,0
4,88,2,1
4,89,2,1
4,90,2,1
4,91,2,1
4,92,1,1
4,93,2,1
4,94,2,0
4,95,2,1
4,96,2,1
4,97,2,0
4,98,2,1
4,99,2,0
4,100,2,1
4,101,2,1
4,102,2,1
4,103,1,0
4,104,2,1
4,105,2,1
4,106,2,1
4,107,1,0
4,108,2,0
4,109,2,0
4,110,2,0
4,111,1,0
4,112,2,0
4,113,2,0
4,114,2,1
4,115,1,0
4,116,1,0
4,117,2,0
4,118,2,0
4,119,1,0
4,120,2,1
4,121,2,0
4,122,2,0
4,123,2,1
4,124,2,0
4,125,2,1
4,126,1,0
4,127,1,0
4,128,2,1
4,129,1,1
4,130,1,0
4,131,2,0
4,132,1,0
4,133,2,1
4,134,1,0
4,135,1,0
4,136,2,0
4,137,2,0
4,138,2,0
4,139,2,0
4,140,2,1
4,141,2,1
4,142,2,0
4,143,2,0
4,144,2,1
4,145,2,1
4,146,1,1
4,147,1,0
4,148,2,0
4,149,1,1
4,150,2,0
4,151,2,1
4,152,2,1
4,153,1,0
4,154,2,0
4,155,2,1
4,156,2,1
4,157,1,0
4,158,2,0
4,159,2,0
4,160,1,1
4,161,2,0
4,162,1,1
4,163,1,1
4,164,2,1
4,165,2,1
4,166,2,0
4,167,2,0
4,168,2,1
4,169,1,1
4,170,2,1
4,171,2,0
4,172,2,0
4,173,2,1
4,174,2,1
4,175,1,0
4,176,2,0
4,177,1,1
4,178,1,1
4,179,2,0
4,180,1,0
4,181,1,0
4,182,2,0
4,183,2,1
4,184,2,0
4,185,1,0
4,186,1,1
4,187,1,0
4,188,1,0
4,189,1,0
4,190,2,0
4,191,1,0
4,192,2,0
4,193,1,0
4,194,1,1
4,195,2,1
4,196,2,0
4,197,2,1
4,198,1,0
4,199,2,1
4,200,1,1
5,1,1,1
5,2,2,0
5,3,2,0
5,4,1,0
5,5,1,0
5,6,2,0
5,7,2,0
5,8,2,1
5,9,2,0
5,10,1,0
5,11,1,0
5,12,2,0
5,13,1,1
5,14,2,0
5,15,1,0
5,16,1,0
5,17,2,1
5,18,1,0
5,19,1,1
5,20,2,0
5,21,1,0
5,22,1,0
5,23,1,1
5,24,1,1
5,25,1,0
5,26,1,1
5,27,1,1
5,28,1,1
5,29,2,0
5,30,2,0
5,31,1,0
5,32,2,1
5,33,2,0
5,34,1,0
5,35,2,1
5,36,2,1
5,37,1,1
5,38,1,1
5,39,2,0
5,40,2,1
5,41,2,0
5,42,1,0
5,43,1,0
5,44,1,0
5,45,2,0
5,46,1,0
5,47,2,1
5,48,1,1
5,49,1,1
5,50,1,1
5,51,1,0
5,52,2,1
5,53,1,0
5,54,2,1
5,55,1,1
5,56,1,1
5,57,2,0
5,58,1,0
5,59,1,0
5,60,1,0
5,61,1,1
5,62,1,0
5,63,1,0
5,64,2,0
5,65,1,0
5,66,1,0
5,67,1,0
5,68,1,0
5,69,2,0
5,70,1,0
5,71,2,0
5,72,2,0
5,73,2,1
5,74,2,0
5,75,2,0
5,76,2,1
5,77,2,1
5,78,2,0
5,79,1,1
5,80,2,1
5,81,2,0
5,82,1,0
5,83,2,0
5,84,2,1
5,85,1,0
5,86,1,0
5,87,2,1
5,88,2,0
5,89,2,1
5,90,2,1
5,91,2,0
5,92,1,1
5,93,1,1
5,94,2,1
5,95,1,0
5,96,2,1
5,97,2,0
5,98,1,0
5,99,1,0
5,100,2,0
5,101,1,1
5,102,1,0
5,103,2,1
5,104,2,1
5,105,2,0
5,106,2,0
5,107,1,0
5,108,1,1
5,109,1,0
5,110,2,0
5,111,1,0
5,112,1,1
5,113,2,0
5,114,1,0
5,115,1,0
5,116,1,0
5,117,2,0
5,118,1,1
5,119,1,0
5,120,2,0
5,121,2,0
5,122,2,0
5,123,1,0
5,124,2,1
5,125,2,1
5,126,2,0
5,127,1,1
5,128,1,0
5,129,2,1
5,130,1,0
5,131,1,0
5,132,1,1
5,133,2,1
5,134,2,0
5,135,2,1
5,136,2,1
5,137,2,1
5,138,2,1
5,139,1,0
5,140,2,1
5,141,1,0
5,142,1,0
5,143,2,0
5,144,2,0
5,145,1,1
5,146,2,0
5,147,1,0
5,148,2,0
5,149,2,0
5,150,1,1
5,151,1,0
5,152,2,1
5,153,2,0
5,154,1,1
5,155,2,0
5,156,2,1
5,157,2,0
5,158,1,0
5,159,2,0
5,160,2,1
5,161,1,0
5,162,2,0
5,163,2,1
5,164,2,0
5,165,2,0
5,166,1,1
5,167,1,1
5,168,2,1
5,169,1,0
5,170,1,0
5,171,2,0
5,172,2,0
5,173,2,0
5,174,2,0
5,175,1,1
5,176,1,0
5,177,1,1
5,178,2,0
5,179,1,0
5,180,2,1
5,181,1,0
5,182,2,0
5,183,2,1
5,184,1,0
5,185,1,0
5,186,1,0
5,187,1,0
5,188,1,1
5,189,2,1
5,190,2,1
5,191,1,1
5,192,2,1
5,193,1,1
5,194,2,1
5,195,1,0
5,196,1,0
5,197,1,0
5,198,1,1
5,199,2,0
5,200,1,0
6,1,2,1
6,2,2,0
6,3,2,0
6,4,2,0
6,5,1,1
6,6,1,0
6,7,1,1
6,8,1,0
6,9,1,0
6,10,1,1
6,11,1,0
6,12,1,1
6,13,1,1
6,14,1,0
6,15,2,1
6,16,2,1
6,17,1,1
6,18,2,1
6,19,1,1
6,20,1,1
6,21,1,0
6,22,2,0
6,23,1,0
6,24,2,1
6,25,2,1
6,26,1,1
6,27,2,1
6,28,2,1
6,29,2,0
6,30,1,0
6,31,1,1
6,32,1,1
6,33,2,0
6,34,1,1
6,35,1,1
6,36,2,1
6,37,1,1
6,38,2,1
6,39,2,1
6,40,2,1
6,41,2,1
6,42,1,0
6,43,2,1
6,44,1,0
6,45,1,0
6,46,1,1
6,47,2,1
6,48,1,0
6,49,2,0
6,50,1,1
6,51,1,1
6,52,1,1
6,53,2,0
6,54,2,1
6,55,1,1
6,56,2,0
6,57,1,1
6,58,2,0
6,59,2,1
6,60,1,0
6,61,2,1
6,62,2,1
6,63,2,0
6,64,2,0
6,65,1,0
6,66,1,0
6,67,2,0
6,68,2,1
6,69,1,0
6,70,2,0
6,71,1,1
6,72,1,0
6,73,2,1
6,74,1,1
6,75,2,1
6,76,1,1
6,77,2,0
6,78,2,0
6,79,2,1
6,80,2,0
6,81,1,0
6,82,1,0
6,83,1,0
6,84,2,1
6,85,2,0
6,86,1,0
6,87,2,0
6,88,1,0
6,89,1,0
6,90,1,1
6,91,1,1
6,92,2,0
6,93,1,0
6,94,2,0
6,95,1,0
6,96,2,1
6,97,2,1
6,98,2,0
6,99,2,1
6,100,2,1
6,101,2,0
6,102,2,1
6,103,2,0
6,104,2,1
6,105,1,0
6,106,2,0
6,107,2,0
6,108,1,0
6,109,2,0
6,110,2,0
6,111,1,0
6,112,2,0
6,113,2,0
6,114,1,0
6,115,2,0
6,116,1,1
6,117,2,1
6,118,2,0
6,119,1,1
6,120,1,1
6,121,2,1
6,122,2,0
6,123,1,0
6,124,1,1
6,125,1,1
6,126,1,0
6,127,1,0
6,128,2,0
6,129,2,0
6,130,1,0
6,131,2,1
6,132,1,0
6,133,2,1
6,134,2,0
6,135,2,1
6,136,1,1
6,137,2,1
6,138,2,1
6,139,2,0
6,140,2,0
6,141,1,0
6,142,2,1
6,143,2,0
6,144,2,1
6,145,2,0
6,146,2,0
6,147,1,0
6,148,1,0
6,149,2,0
6,150,2,1
6,151,2,0
6,152,2,0
6,153,2,0
6,154,1,0
6,155,1,0
6,156,2,0
6,157,1,0
6,158,1,0
6,159,1,1
6,160,2,0
6,161,1,1
6,162,2,0
6,163,1,1
6,164,1,0
6,165,1,0
6,166,2,1
6,167,1,0
6,168,2,0
6,169,1,1
6,170,2,0
6,171,1,0
6,172,2,0
6,173,1,0
6,174,1,0
6,175,1,1
6,176,1,1
6,177,1,1
6,178,1,1
6,179,1,0
6,180,1,1
6,181,1,0
6,182,2,1
6,183,1,0
6,184,1,1
6,185,2,0
6,186,1,1
6,187,1,0
6,188,1,0
6,189,1,0
6,190,1,0
6,191,2,0
6,192,1,1
6,193,2,0
6,194,1,1
6,195,1,0
6,196,1,0
6,197,2,0
6,198,2,1
6,199,1,0
6,200,2,0
7,1,1,0
7,2,1,1
7,3,1,0
7,4,1,1
7,5,1,0
7,6,1,0
7,7,2,0
7,8,1,1
7,9,2,1
7,10,1,1
7,11,1,0
7,12,1,0
7,13,2,1
7,14,2,0
7,15,2,1
7,16,2,1
7,17,2,1
7,18,2,0
7,19,1,0
7,20,2,1
7,21,2,1
7,22,2,0
7,23,2,1
7,24,2,0
7,25,2,1
7,26,2,1
7,27,2,0
7,28,2,1
7,29,2,0
7,30,2,0
7,31,2,1
7,32,1,0
7,33,2,1
7,34,2,1
7,35,2,1
7,36,2,1
7,37,2,0
7,38,2,0
7,39,2,1
7,40,2,1
7,41,2,1
7,42,2,0
7,43,2,1
7,44,2,0
7,45,2,1
7,46,2,0
7,47,2,1
7,48,2,0
7,49,2,0
7,50,2,0
7,51,1,1
7,52,1,0
7,53,2,1
7,54,2,0
7,55,2,1
7,56,1,1
7,57,2,1
7,58,2,0
7,59,2,0
7,60,2,1
7,61,2,0
7,62,1,1
7,63,1,0
7,64,2,0
7,65,1,0
7,66,1,0
7,67,2,1
7,68,2,1
7,69,2,0
7,70,2,0
7,71,1,1
7,72,2,0
7,73,1,1
7,74,1,0
7,75,1,1
7,76,1,0
7,77,1,1
7,78,1,0
7,79,2,1
7,80,2,0
7,81,1,1
7,82,1,1
7,83,1,0
7,84,1,1
7,85,1,0
7,86,1,0
7,87,2,1
7,88,2,0
7,89,2,0
7,90,2,0
7,91,1,1
7,92,1,0
7,93,1,1
7,94,1,0
7,95,1,1
7,96,1,0
7,97,1,1
7,98,1,0
7,99,1,1
7,100,1,0
7,101,1,1
7,102,1,1
7,103,1,0
7,104,2,0
7,105,1,0
7,106,1,0
7,107,1,0
7,108,1,1
7,109,1,0
7,110,1,0
7,111,2,0
7,112,1,0
7,113,2,0
7,114,2,0
7,115,2,0
7,116,2,0
7,117,2,1
7,118,2,1
7,119,2,0
7,120,2,0
7,121,2,1
7,122,1,0
7,123,2,0
7,124,2,0
7,125,2,1
7,126,2,0
7,127,2,1
7,128,2,1
7,129,2,0
7,130,2,0
7,131,2,0
7,132,2,0
7,133,1,0
7,134,2,0
7,135,2,1
7,136,2,1
7,137,2,1
7,138,2,0
7,139,2,1
7,140,2,0
7,141,2,0
7,142,2,0
7,143,2,1
7,144,2,0
7,145,2,1
7,146,2,1
7,147,2,0
7,148,2,0
7,149,2,0
7,150,2,0
7,151,2,0
7,152,2,0
7,153,2,0
7,154,2,0
7,155,2,1
7,156,2,1
7,157,2,0
7,158,2,1
7,159,2,1
7,160,2,1
7,161,2,0
7,162,2,0
7,163,2,0
7,164,2,0
7,165,1,0
7,166,2,1
7,167,2,0
7,168,2,1
7,169,2,0
7,170,2,0
7,171,2,0
7,172,2,1
7,173,2,0
7,174,2,0
7,175,2,0
7,176,2,0
7,177,1,0
7,178,2,1
7,179,2,0
7,180,2,0
7,181,2,1
7,182,2,0
7,183,2,1
7,184,2,1
7,185,2,1
7,186,2,0
7,187,2,0
7,188,2,0
7,189,2,1
7,190,2,0
7,191,2,1
7,192,2,0
7,193,2,0
7,194,2,0
7,195,2,0
7,196,2,1
7,197,2,0
7,198,2,0
7,199,2,1
7,200,2,0
8,1,1,0
8,2,1,1
8,3,2,1
8,4,1,1
8,5,1,0
8,6,2,0
8,7,1,0
8,8,1,1
8,9,2,0
8,10,2,1
8,11,1,0
8,12,1,0
8,13,2,1
8,14,1,1
8,15,1,0
8,16,1,0
8,17,2,1
8,18,2,1
8,19,2,1
8,20,2,1
8,21,2,0
8,22,2,1
8,23,2,1
8,24,2,1
8,25,2,0
8,26,2,1
8,27,2,1
8,28,2,1
8,29,2,1
8,30,2,1
8,31,2,1
8,32,2,1
8,33,2,1
8,34,2,1
8,35,2,1
8,36,2,1
8,37,2,1
8,38,2,1
8,39,2,1
8,40,2,1
8,41,2,1
8,42,2,1
8,43,2,0
8,44,2,0
8,45,2,0
8,46,2,1
8,47,2,0
8,48,2,0
8,49,2,1
8,50,1,1
8,51,1,0
8,52,2,0
8,53,2,0
8,54,1,1
8,55,1,1
8,56,1,0
8,57,2,1
8,58,2,0
8,59,2,0
8,60,1,1
8,61,1,0
8,62,2,0
8,63,1,0
8,64,2,1
8,65,2,1
8,66,1,1
8,67,1,1
8,68,1,0
8,69,1,1
8,70,1,0
8,71,1,0
8,72,2,1
8,73,1,0
8,74,2,0
8,75,2,1
8,76,1,0
8,77,2,0
8,78,2,0
8,79,2,0
8,80,2,1
8,81,2,1
8,82,2,0
8,83,2,0
8,84,1,1
8,85,2,0
8,86,1,0
8,87,2,1
8,88,2,0
8,89,2,0
8,90,1,1
8,91,1,0
8,92,2,1
8,93,2,1
8,94,2,1
8,95,2,1
8,96,2,0
8,97,1,1
8,98,1,0
8,99,1,1
8,100,2,1
8,101,1,0
8,102,1,0
8,103,1,0
8,104,2,0
8,105,2,1
8,106,2,1
8,107,2,1
8,108,2,0
8,109,1,0
8,110,2,0
8,111,2,0
8,112,2,0
8,113,2,0
8,114,1,0
8,115,2,1
8,116,2,0
8,117,1,1
8,118,1,1
8,119,1,1
8,120,1,0
8,121,1,1
8,122,2,1
8,123,1,1
8,124,2,1
8,125,2,0
8,126,1,0
8,127,2,0
8,128,1,1
8,129,2,0
8,130,1,1
8,131,2,0
8,132,2,0
8,133,1,1
8,134,1,1
8,135,1,0
8,136,1,1
8,137,1,0
8,138,1,0
8,139,2,1
8,140,1,1
8,141,2,0
8,142,1,1
8,143,2,1
8,144,1,0
8,145,1,1
8,146,1,0
8,147,1,1
8,148,1,1
8,149,2,0
8,150,2,1
8,151,1,0
8,152,2,1
8,153,2,1
8,154,2,0
8,155,1,1
8,156,1,1
8,157,2,0
8,158,1,1
8,159,2,0
8,160,1,0
8,161,1,1
8,162,1,0
8,163,1,1
8,164,1,1
8,165,1,0
8,166,1,0
8,167,1,1
8,168,1,0
8,169,1,1
8,170,1,0
8,171,2,1
8,172,2,1
8,173,1,0
8,174,1,1
8,175,1,0
8,176,1,0
8,177,1,0
8,178,1,1
8,179,2,0
8,180,2,1
8,181,1,1
8,182,1,1
8,183,1,0
8,184,2,0
8,185,2,1
8,186,2,1
8,187,2,1
8,188,2,0
8,189,2,1
8,190,2,1
8,191,1,0
8,192,1,1
8,193,2,1
8,194,2,0
8,195,2,1
8,196,2,0
8,197,1,1
8,198,1,1
8,199,1,0
8,200,2,0
9,1,1,0
9,2,2,0
9,3,2,1
9,4,1,0
9,5,2,1
9,6,2,1
9,7,2,1
9,8,2,1
9,9,2,1
9,10,1,0
9,11,2,1
9,12,2,1
9,13,2,1
9,14,1,1
9,15,1,0
9,16,2,1
9,17,2,1
9,18,2,1
9,19,1,1
9,20,2,1
9,21,2,1
9,22,2,1
9,23,2,1
9,24,2,1
9,25,2,1
9,26,2,1
9,27,2,1
9,28,1,0
9,29,2,0
9,30,2,1
9,31,1,1
9,32,2,0
9,33,2,1
9,34,1,0
9,35,2,1
9,36,2,1
9,37,1,0
9,38,2,0
9,39,2,0
9,40,2,1
9,41,1,1
9,42,1,0
9,43,2,0
9,44,2,0
9,45,1,0
9,46,2,1
9,47,1,1
9,48,2,1
9,49,2,1
9,50,1,0
9,51,1,1
9,52,1,1
9,53,2,0
9,54,1,0
9,55,2,1
9,56,2,1
9,57,2,1
9,58,2,0
9,59,1,0
9,60,2,0
9,61,2,1
9,62,2,0
9,63,2,0
9,64,1,0
9,65,2,1
9,66,1,0
9,67,2,1
9,68,2,0
9,69,2,1
9,70,2,1
9,71,2,1
9,72,2,1
9,73,2,0
9,74,2,1
9,75,2,0
9,76,2,0
9,77,2,0
9,78,2,1
9,79,2,1
9,80,2,0
9,81,2,1
9,82,2,1
9,83,2,0
9,84,1,0
9,85,1,0
9,86,2,0
9,87,2,1
9,88,2,1
9,89,2,1
9,90,2,0
9,91,2,1
9,92,1,0
9,93,2,1
9,94,2,0
9,95,2,0
9,96,2,0
9,97,1,0
9,98,1,0
9,99,1,1
9,100,2,1
9,101,2,0
9,102,1,1
9,103,1,0
9,104,2,1
9,105,2,1
9,106,2,1
9,107,2,1
9,108,2,0
9,109,2,0
9,110,1,0
9,111,2,0
9,112,1,0
9,113,2,0
9,114,2,0
9,115,1,1
9,116,1,0
9,117,1,1
9,118,1,1
9,119,1,1
9,120,1,0
9,121,2,0
9,122,1,1
9,123,1,1
9,124,1,0
9,125,1,0
9,126,1,0
9,127,1,1
9,128,1,0
9,129,2,1
9,130,2,1
9,131,2,0
9,132,1,1
9,133,2,1
9,134,2,0
9,135,2,0
9,136,1,0
9,137,2,1
9,138,2,0
9,139,1,1
9,140,2,0
9,141,1,1
9,142,1,1
9,143,1,0
9,144,1,0
9,145,2,1
9,146,2,0
9,147,2,0
9,148,1,1
9,149,1,0
9,150,2,1
